HOUSEID,TDTRPNUM,VEHID,PERSONID,HOMEOWN,HHSIZE,HHFAMINC,DRVRCNT,WRKCOUNT,YOUNGCHILD,LIF_CYC_CAT,R_AGE,EDUC,R_SEX,WORKER,HTPPOPDN,HTEEMPDN,HBPPOPDN,OTEEMPDN,OBPPOPDN,DTEEMPDN,DBPPOPDN,TDWKND,STRTTIME_CAT,TRIPPURP_CAT,WHYTO_CAT,DWELTIME,DWELTIME_CAT,TRPMILES,TRPMILES_CAT,NUMONTRP,NUMONTRP_CAT,GASPRICE,GASPRICE_USD,FUELTYPE_BIN
30102146,1,2,1,1,2,2,2,2,0,1,63,3,2,1,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,1.5,Weekend trip,6 AM - 10 AM,Home based trip,Others,180,More than 150 minutes,7.0149999,5-15 miles,1,1 passenger,236.10001,2.3610001,3
30102403,3,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,3,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,30,15-50 minutes,.71700001,0-2 miles,2,2-4 passengers,225.3,2.253,1
30102403,2,1,1,1,3,3,3,2,0,3,52,3,1,1,3,1.5,3,3,3,1.5,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Work,1,1-15 minutes,3.0439999,2-5 miles,1,1 passenger,225.3,2.253,3
30102403,2,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,3,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,30,15-50 minutes,.71700001,0-2 miles,2,2-4 passengers,225.3,2.253,1
30102403,1,1,1,1,3,3,3,2,0,3,52,3,1,1,3,1.5,3,1.5,3,3,3,Weekday trip,6 AM - 10 AM,Home based trip,Others,334,More than 150 minutes,4.5209999,2-5 miles,3,2-4 passengers,225.3,2.253,3
30102403,4,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,3,3,1.5,3,Weekday trip,10 AM - 3 PM,non-home based trip,Others,121,50-150 minutes,27.804001,15-1000 miles,2,2-4 passengers,225.3,2.253,1
30102403,1,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,1.5,3,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,110,50-150 minutes,5.9489999,5-15 miles,1,1 passenger,225.3,2.253,1
30102403,2,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,3,7,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,28,15-50 minutes,1.154,0-2 miles,1,1 passenger,225.3,2.253,1
30102403,3,3,2,1,3,3,3,2,0,3,50,3,2,1,3,1.5,3,3,3,1.5,3,Weekday trip,10 AM - 3 PM,non-home based trip,Others,121,50-150 minutes,27.804001,15-1000 miles,2,2-4 passengers,225.3,2.253,1
30102403,6,1,1,1,3,3,3,2,0,3,52,3,1,1,3,1.5,3,1.5,.75,1.5,1.5,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,10,1-15 minutes,4.7670002,2-5 miles,1,1 passenger,225.3,2.253,3
30102403,1,1,1,1,3,3,3,2,0,3,52,3,1,1,3,1.5,3,1.5,3,3,3,Weekday trip,6 AM - 10 AM,Home based trip,Errands,3,1-15 minutes,4.5209999,2-5 miles,3,2-4 passengers,225.3,2.253,3
30102469,3,4,1,1,5,1,5,3,0,3,50,3,1,1,.050000001,.025,.30000001,.025,.30000001,.025,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Work,210,More than 150 minutes,21.891001,15-1000 miles,1,1 passenger,232.8,2.3280001,3
30102469,1,3,3,1,5,1,5,3,0,3,19,1,2,2,.050000001,.025,.30000001,.025,.30000001,1.5,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Others,435,More than 150 minutes,32.945999,15-1000 miles,2,2-4 passengers,232.8,2.3280001,3
30102469,1,4,1,1,5,1,5,3,0,3,50,3,1,1,.050000001,.025,.30000001,.025,.30000001,.025,.30000001,Weekday trip,12 AM - 6 AM,Home based trip,Work,180,More than 150 minutes,21.891001,15-1000 miles,1,1 passenger,232.8,2.3280001,3
30102853,1,1,2,1,2,2,2,0,0,1,64,2,2,2,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,1.5,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,120,50-150 minutes,9.2150002,5-15 miles,1,1 passenger,265.60001,2.6560001,1
30104606,6,1,1,1,2,2,2,2,0,1,37,3,1,1,3,1.5,3,1.5,3,5,7,Weekday trip,3 PM - 7 PM,Home based trip,Social & recreational,124,50-150 minutes,11.355,5-15 miles,2,2-4 passengers,208.7,2.0869999,1
30104606,6,1,1,1,2,2,2,2,0,1,37,3,1,1,3,1.5,3,1.5,3,5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,124,50-150 minutes,11.355,5-15 miles,2,2-4 passengers,208.7,2.0869999,1
30104606,2,1,1,1,2,2,2,2,0,1,37,3,1,1,3,1.5,3,.75,.75,.75,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Work,562,More than 150 minutes,.47400001,0-2 miles,1,1 passenger,208.7,2.0869999,1
30104606,3,2,2,1,2,2,2,2,0,1,29,3,2,1,3,1.5,3,1.5,3,.75,.75,Weekday trip,6 AM - 10 AM,Home based trip,Work,560,More than 150 minutes,6.836,5-15 miles,1,1 passenger,208.7,2.0869999,3
30104606,4,2,2,1,2,2,2,2,0,1,29,3,2,1,3,1.5,3,.75,.75,.75,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,80,50-150 minutes,.71700001,0-2 miles,1,1 passenger,208.7,2.0869999,3
30104606,1,1,1,1,2,2,2,2,0,1,37,3,1,1,3,1.5,3,1.5,3,.75,.75,Weekday trip,12 AM - 6 AM,Home based trip,Social & recreational,62,50-150 minutes,6.9310002,5-15 miles,1,1 passenger,208.7,2.0869999,1
30105574,6,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,3,7,1.5,3,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,62,50-150 minutes,5.4980001,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,1,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,1.5,3,1.5,3,Weekend trip,6 AM - 10 AM,Home based trip,Shopping & Dining,4,1-15 minutes,.33199999,0-2 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,3,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,3,17,3,7,Weekend trip,6 AM - 10 AM,non-home based trip,Errands,4,1-15 minutes,11.743,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,3,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,3,17,3,7,Weekend trip,6 AM - 10 AM,non-home based trip,Others,247,More than 150 minutes,11.743,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,5,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,1.5,3,3,7,Weekend trip,10 AM - 3 PM,Home based trip,Errands,6,1-15 minutes,6.2740002,5-15 miles,1,1 passenger,279.70001,2.7970002,3
30105574,2,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,1.5,3,3,17,Weekend trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,11,1-15 minutes,6.717,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,4,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,3,7,1.5,3,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,72,50-150 minutes,5.4980001,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,1,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,1.5,3,1.5,3,Weekend trip,6 AM - 10 AM,Home based trip,Shopping & Dining,4,1-15 minutes,.33199999,0-2 miles,2,2-4 passengers,279.70001,2.7970002,3
30105574,2,2,1,1,2,2,2,0,0,1,67,2,2,2,3,1.5,3,1.5,3,3,17,Weekend trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,18,15-50 minutes,6.7179999,5-15 miles,2,2-4 passengers,279.70001,2.7970002,3
30105753,5,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.75,3,.34999999,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,1.252,0-2 miles,1,1 passenger,225.3,2.253,1
30105753,7,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.34999999,1.5,.75,3,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,1.391,0-2 miles,1,1 passenger,225.3,2.253,1
30105753,8,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.75,3,.34999999,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Work,105,50-150 minutes,12.912,5-15 miles,1,1 passenger,225.3,2.253,1
30105753,3,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.34999999,.75,.75,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,15,1-15 minutes,13.4,5-15 miles,1,1 passenger,225.3,2.253,1
30105753,6,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.34999999,1.5,.34999999,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,13,1-15 minutes,.51800001,0-2 miles,1,1 passenger,225.3,2.253,1
30105753,1,1,1,1,1,2,1,1,0,3,46,3,2,1,.75,.34999999,.75,.34999999,.75,.34999999,.75,Weekday trip,6 AM - 10 AM,Home based trip,Work,145,50-150 minutes,1.029,0-2 miles,1,1 passenger,225.3,2.253,1
30105841,2,1,2,1,3,2,3,3,0,1,30,3,2,1,7,5,17,5,7,3,7,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,3,1-15 minutes,.33199999,0-2 miles,1,1 passenger,221.89999,2.2189999,1
30105841,1,2,1,1,3,2,3,3,0,1,67,3,2,1,7,5,17,5,17,5,17,Weekday trip,6 AM - 10 AM,Home based trip,Work,540,More than 150 minutes,2.29,2-5 miles,1,1 passenger,221.89999,2.2189999,1
30105841,3,1,2,1,3,2,3,3,0,1,30,3,2,1,7,5,17,3,7,5,17,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,4,1-15 minutes,1.7690001,0-2 miles,1,1 passenger,221.89999,2.2189999,1
30105841,1,3,3,1,3,2,3,3,0,1,27,3,2,1,7,5,17,5,17,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Social & recreational,38,15-50 minutes,2.0250001,2-5 miles,1,1 passenger,221.89999,2.2189999,3
30105841,3,3,3,1,3,2,3,3,0,1,27,3,2,1,7,5,17,3,7,5,17,Weekday trip,10 AM - 3 PM,Home based trip,Errands,118,50-150 minutes,1.418,0-2 miles,1,1 passenger,221.89999,2.2189999,3
30105841,4,1,2,1,3,2,3,3,0,1,30,3,2,1,7,5,17,5,17,5,17,Weekday trip,6 AM - 10 AM,non-home based trip,Work,250,More than 150 minutes,19.172001,15-1000 miles,1,1 passenger,221.89999,2.2189999,1
30105841,1,1,2,1,3,2,3,3,0,1,30,3,2,1,7,5,17,5,17,5,7,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,3,1-15 minutes,.398,0-2 miles,1,1 passenger,221.89999,2.2189999,1
30106204,1,1,2,1,2,3,2,2,0,1,50,3,2,1,1.5,.75,.75,.75,.75,1.5,3,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,30,15-50 minutes,3.425,2-5 miles,1,1 passenger,209.3,2.0929999,3
30106204,2,1,2,1,2,3,2,2,0,1,50,3,2,1,1.5,.75,.75,1.5,3,.34999999,.30000001,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,.796,0-2 miles,1,1 passenger,209.3,2.0929999,3
30106365,3,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,1.5,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,13,1-15 minutes,.37,0-2 miles,3,2-4 passengers,207.89999,2.079,1
30106365,4,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,.30000001,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,110,50-150 minutes,12.832,5-15 miles,3,2-4 passengers,207.89999,2.079,1
30106365,3,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,1.5,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,13,1-15 minutes,.37,0-2 miles,3,2-4 passengers,207.89999,2.079,1
30106365,5,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,.30000001,3,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,60,50-150 minutes,36.245998,15-1000 miles,3,2-4 passengers,207.89999,2.079,1
30106365,1,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,3,7,.34999999,1.5,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,43,15-50 minutes,12.952,5-15 miles,3,2-4 passengers,207.89999,2.079,1
30106365,1,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,3,7,.34999999,1.5,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,43,15-50 minutes,12.953,5-15 miles,3,2-4 passengers,207.89999,2.079,1
30106365,4,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,.30000001,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,110,50-150 minutes,12.832,5-15 miles,3,2-4 passengers,207.89999,2.079,1
30106365,2,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,1.5,Weekend trip,3 PM - 7 PM,non-home based trip,Social & recreational,35,15-50 minutes,.76800001,0-2 miles,3,2-4 passengers,207.89999,2.079,1
30106365,2,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,1.5,.34999999,1.5,Weekend trip,3 PM - 7 PM,non-home based trip,Social & recreational,35,15-50 minutes,.76800001,0-2 miles,3,2-4 passengers,207.89999,2.079,1
30106365,5,1,1,1,3,2,2,0,1,2,42,2,1,2,3,3,7,.34999999,.30000001,3,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,60,50-150 minutes,36.245998,15-1000 miles,3,2-4 passengers,207.89999,2.079,1
30106585,10,1,1,1,2,2,2,2,0,1,53,3,2,1,1.5,.75,7,.75,7,.34999999,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,58,50-150 minutes,.49599999,0-2 miles,1,1 passenger,249.5,2.4949999,1
30106585,4,1,1,1,2,2,2,2,0,1,53,3,2,1,1.5,.75,7,.75,3,.75,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,2,1-15 minutes,1.3940001,0-2 miles,1,1 passenger,249.5,2.4949999,1
30106585,2,2,2,1,2,2,2,2,0,1,58,3,1,1,1.5,.75,7,.75,7,.34999999,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,83,50-150 minutes,.49599999,0-2 miles,1,1 passenger,249.5,2.4949999,3
30106585,11,1,1,1,2,2,2,2,0,1,53,3,2,1,1.5,.75,7,.34999999,.30000001,.34999999,3,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,195,More than 150 minutes,.87199998,0-2 miles,1,1 passenger,249.5,2.4949999,1
30106585,3,1,1,1,2,2,2,2,0,1,53,3,2,1,1.5,.75,7,.75,7,.75,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,324,More than 150 minutes,59.695999,15-1000 miles,1,1 passenger,249.5,2.4949999,1
30106748,1,2,1,2,5,2,2,1,1,2,32,3,2,2,17,5,17,5,17,5,17,Weekday trip,10 AM - 3 PM,Home based trip,Errands,10,1-15 minutes,.19499999,0-2 miles,2,2-4 passengers,274.29999,2.7429998,3
30106748,2,2,1,2,5,2,2,1,1,2,32,3,2,2,17,5,17,5,17,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,40,15-50 minutes,.47299999,0-2 miles,3,2-4 passengers,274.29999,2.7429998,3
30106748,1,1,2,2,5,2,2,1,1,2,34,2,1,1,17,5,17,5,17,5,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,509,More than 150 minutes,14.808,5-15 miles,1,1 passenger,274.29999,2.7429998,1
30106750,1,1,2,1,2,3,2,1,0,3,19,2,2,2,3,1.5,7,1.5,7,5,17,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,90,50-150 minutes,8.5050001,5-15 miles,1,1 passenger,219.8,2.198,3
30106750,3,2,1,1,2,3,2,1,0,3,65,3,1,1,3,1.5,7,3,7,1.5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,1.161,0-2 miles,1,1 passenger,219.8,2.198,1
30106750,1,2,1,1,2,3,2,1,0,3,65,3,1,1,3,1.5,7,1.5,7,5,7,Weekday trip,12 AM - 6 AM,Home based trip,Work,720,More than 150 minutes,15.741,15-1000 miles,1,1 passenger,219.8,2.198,1
30106750,2,2,1,1,2,3,2,1,0,3,65,3,1,1,3,1.5,7,5,7,3,7,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,15.948,15-1000 miles,1,1 passenger,219.8,2.198,1
30106974,1,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.025,.30000001,.34999999,.75,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,9,1-15 minutes,12.491,5-15 miles,3,2-4 passengers,207.89999,2.079,3
30106974,1,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.025,.30000001,.34999999,.75,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,20,15-50 minutes,12.491,5-15 miles,3,2-4 passengers,207.89999,2.079,3
30106974,4,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.025,.30000001,.025,.050000001,Weekday trip,3 PM - 7 PM,Home based trip,Social & recreational,135,50-150 minutes,12.909,5-15 miles,4,2-4 passengers,207.89999,2.079,3
30106974,2,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.34999999,.75,.025,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Others,120,50-150 minutes,10.939,5-15 miles,3,2-4 passengers,207.89999,2.079,3
30106974,2,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.34999999,.75,.025,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Others,120,50-150 minutes,10.939,5-15 miles,3,2-4 passengers,207.89999,2.079,3
30106974,4,1,1,1,4,2,2,2,0,3,51,3,1,1,.050000001,.025,.30000001,.025,.30000001,.025,.050000001,Weekday trip,3 PM - 7 PM,Home based trip,Social & recreational,135,50-150 minutes,12.909,5-15 miles,4,2-4 passengers,207.89999,2.079,3
30107487,2,1,2,2,2,2,2,2,0,1,28,3,1,1,7,3,3,.75,.75,.75,7,Weekday trip,10 AM - 3 PM,Home based trip,Others,1,1-15 minutes,2.8770001,2-5 miles,1,1 passenger,236.8,2.368,1
30107487,1,2,1,2,2,2,2,2,0,1,28,3,1,1,7,3,3,3,3,.15000001,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Work,567,More than 150 minutes,6.395,5-15 miles,1,1 passenger,236.8,2.368,3
30107487,5,1,2,2,2,2,2,2,0,1,28,3,1,1,7,3,3,.75,7,3,3,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,80,50-150 minutes,1.584,0-2 miles,1,1 passenger,236.8,2.368,1
30107487,7,1,2,2,2,2,2,2,0,1,28,3,1,1,7,3,3,3,3,5,30,Weekday trip,7 PM - 12 AM,Home based trip,Social & recreational,101,50-150 minutes,1.4349999,0-2 miles,2,2-4 passengers,236.8,2.368,1
30107487,3,1,2,2,2,2,2,2,0,1,28,3,1,1,7,3,3,3,3,5,30,Weekday trip,7 PM - 12 AM,Home based trip,Social & recreational,101,50-150 minutes,1.4349999,0-2 miles,2,2-4 passengers,236.8,2.368,1
30107927,2,1,2,1,4,2,3,1,0,2,48,3,2,2,.30000001,.15000001,.30000001,.75,3,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,14.021,5-15 miles,2,2-4 passengers,219.2,2.1919999,1
30107927,1,1,2,1,4,2,3,1,0,2,48,3,2,2,.30000001,.15000001,.30000001,.15000001,.30000001,.75,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,65,50-150 minutes,17.268999,15-1000 miles,2,2-4 passengers,219.2,2.1919999,1
30108037,1,1,1,1,6,3,3,2,0,2,47,3,1,1,.050000001,.025,.30000001,.025,.30000001,.34999999,.75,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,45,15-50 minutes,21.454,15-1000 miles,2,2-4 passengers,247.8,2.4779999,1
30108037,1,2,2,1,6,3,3,2,0,2,46,3,2,1,.050000001,.025,.30000001,.025,.30000001,.75,1.5,Weekend trip,10 AM - 3 PM,Home based trip,Others,342,More than 150 minutes,2.55,2-5 miles,1,1 passenger,247.8,2.4779999,3
30108037,1,1,1,1,6,3,3,2,0,2,47,3,1,1,.050000001,.025,.30000001,.025,.30000001,.75,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Others,190,More than 150 minutes,2.549,2-5 miles,3,2-4 passengers,247.8,2.4779999,1
30108037,3,1,1,1,6,3,3,2,0,2,47,3,1,1,.050000001,.025,.30000001,.025,.30000001,.75,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Others,190,More than 150 minutes,2.55,2-5 miles,3,2-4 passengers,247.8,2.4779999,1
30108209,1,2,2,1,2,3,2,2,0,1,70,3,1,1,.050000001,.025,.050000001,.025,.050000001,.025,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,50,15-50 minutes,5.5510001,5-15 miles,1,1 passenger,233.8,2.3380001,3
30108209,5,2,2,1,2,3,2,2,0,1,70,3,1,1,.050000001,.025,.050000001,.075000003,.050000001,.15000001,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Work,10,1-15 minutes,19.825001,15-1000 miles,1,1 passenger,233.8,2.3380001,3
30108209,2,2,2,1,2,3,2,2,0,1,70,3,1,1,.050000001,.025,.050000001,.025,.050000001,.34999999,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Others,75,50-150 minutes,14.607,5-15 miles,1,1 passenger,233.8,2.3380001,3
30108209,4,2,2,1,2,3,2,2,0,1,70,3,1,1,.050000001,.025,.050000001,.025,.050000001,.075000003,.050000001,Weekday trip,10 AM - 3 PM,Home based trip,Work,191,More than 150 minutes,54.686001,15-1000 miles,1,1 passenger,233.8,2.3380001,3
30108209,6,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.075000003,.30000001,.15000001,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Work,50,15-50 minutes,23.061001,15-1000 miles,1,1 passenger,233.8,2.3380001,1
30108209,5,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.75,1.5,.075000003,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Work,33,15-50 minutes,8.3400002,5-15 miles,1,1 passenger,233.8,2.3380001,1
30108209,2,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.75,3,.75,3,Weekday trip,6 AM - 10 AM,non-home based trip,Work,60,50-150 minutes,22.323999,15-1000 miles,1,1 passenger,233.8,2.3380001,1
30108209,1,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.025,.050000001,.75,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,30,15-50 minutes,56.209,15-1000 miles,1,1 passenger,233.8,2.3380001,1
30108209,3,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.75,3,.15000001,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Work,34,15-50 minutes,2.6429999,2-5 miles,1,1 passenger,233.8,2.3380001,1
30108209,4,1,1,1,2,3,2,2,0,1,57,3,2,1,.050000001,.025,.050000001,.15000001,.75,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Work,5,1-15 minutes,4.3530002,2-5 miles,1,1 passenger,233.8,2.3380001,1
30108209,7,2,2,1,2,3,2,2,0,1,70,3,1,1,.050000001,.025,.050000001,.025,.050000001,.075000003,.050000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,75,50-150 minutes,6.7220001,5-15 miles,2,2-4 passengers,233.8,2.3380001,3
30108331,1,2,1,1,4,3,2,2,0,2,49,3,1,1,1.5,.75,3,.75,3,.75,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,15,1-15 minutes,.498,0-2 miles,2,2-4 passengers,244.7,2.447,1
30108477,1,1,2,1,4,3,2,2,0,2,38,3,1,1,7,3,7,3,7,.75,1.5,Weekend trip,6 AM - 10 AM,Home based trip,Social & recreational,255,More than 150 minutes,106.377,15-1000 miles,4,2-4 passengers,273.79999,2.7379999,1
30108477,3,2,2,1,4,3,2,2,0,2,38,3,1,1,7,3,7,3,7,.75,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,135,50-150 minutes,5.033,5-15 miles,4,2-4 passengers,273.79999,2.7379999,3
30108477,3,2,2,1,4,3,2,2,0,2,38,3,1,1,7,3,7,3,7,.75,1.5,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,135,50-150 minutes,5.033,5-15 miles,4,2-4 passengers,273.79999,2.7379999,3
30108477,1,1,2,1,4,3,2,2,0,2,38,3,1,1,7,3,7,3,7,.75,1.5,Weekend trip,6 AM - 10 AM,Home based trip,Social & recreational,255,More than 150 minutes,106.377,15-1000 miles,4,2-4 passengers,273.79999,2.7379999,1
30108878,4,1,1,1,4,2,3,3,0,2,48,3,2,1,.30000001,.075000003,.050000001,1.5,7,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,3,1-15 minutes,1.108,0-2 miles,1,1 passenger,226.60001,2.266,1
30108878,2,1,1,1,4,2,3,3,0,2,48,3,2,1,.30000001,.075000003,.050000001,.34999999,3,1.5,3,Weekday trip,6 AM - 10 AM,non-home based trip,Errands,3,1-15 minutes,2.2149999,2-5 miles,3,2-4 passengers,226.60001,2.266,1
30108878,1,3,3,1,4,2,3,3,0,2,22,2,1,1,.30000001,.075000003,.050000001,.075000003,.050000001,.34999999,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,540,More than 150 minutes,4.7950001,2-5 miles,1,1 passenger,226.60001,2.266,3
30108878,1,1,2,1,4,2,3,3,0,2,55,2,1,1,.30000001,.075000003,.050000001,.075000003,.050000001,1.5,1.5,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,6,1-15 minutes,6.6279998,5-15 miles,3,2-4 passengers,226.60001,2.266,1
30108878,3,1,1,1,4,2,3,3,0,2,48,3,2,1,.30000001,.075000003,.050000001,1.5,3,1.5,7,Weekday trip,6 AM - 10 AM,non-home based trip,Work,448,More than 150 minutes,1.1109999,0-2 miles,2,2-4 passengers,226.60001,2.266,1
30108878,3,1,2,1,4,2,3,3,0,2,55,2,1,1,.30000001,.075000003,.050000001,.75,3,.34999999,1.5,Weekday trip,3 PM - 7 PM,non-home based trip,Work,45,15-50 minutes,9.2209997,5-15 miles,1,1 passenger,226.60001,2.266,1
30108878,5,1,1,1,4,2,3,3,0,2,48,3,2,1,.30000001,.075000003,.050000001,1.5,3,1.5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Work,35,15-50 minutes,1.1109999,0-2 miles,3,2-4 passengers,226.60001,2.266,1
